abs_returned_noise,abs_sent_noise,avg_returned,avg_returned_decision,avg_sent,avg_sent_decision,condition,condition_label,decision_return_ratio,experiment,final_agent_1,final_agent_2,final_mean_agent_balance,final_total,game_params_name,informed,model,model_raw,noise_applies_to,noise_direction,noise_range,noise_type,num_game_rounds,path,return_ratio,root,sent_actual_decision_ratio,task_order,task_order_label
0.0,0.0,7.4,7.4,4.7,4.7,default,No noise,0.524822695035461,baseline_v4_mem3_direct,62.0,82.0,72.0,144.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/game_myth/default/baseline_v4_mem3_direct_015_neutral_anything.json,0.524822695035461,v4_direct_provider_baseline,1.0,game_myth,Game -> myth
0.0,0.0,5.5,5.5,4.8,4.8,default,No noise,0.3819444444444444,baseline_v4_mem3_direct,82.0,64.0,73.0,146.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/game_myth/default/baseline_v4_mem3_direct_016_neutral_anything.json,0.3819444444444444,v4_direct_provider_baseline,1.0,game_myth,Game -> myth
0.0,0.0,5.8,5.8,3.8,3.8,default,No noise,0.5087719298245614,baseline_v4_mem3_direct,54.0,72.0,63.0,126.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/game_myth/default/baseline_v4_mem3_direct_017_neutral_anything.json,0.5087719298245614,v4_direct_provider_baseline,1.0,game_myth,Game -> myth
0.0,0.0,5.9,5.9,4.8,4.8,default,No noise,0.4097222222222222,baseline_v4_mem3_direct,60.0,86.0,73.0,146.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/game_myth/default/baseline_v4_mem3_direct_018_neutral_anything.json,0.4097222222222222,v4_direct_provider_baseline,1.0,game_myth,Game -> myth
0.0,0.0,6.7,6.7,4.5,4.5,default,No noise,0.4962962962962963,baseline_v4_mem3_direct,61.0,79.0,70.0,140.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/game_myth/default/baseline_v4_mem3_direct_019_neutral_anything.json,0.4962962962962963,v4_direct_provider_baseline,1.0,game_myth,Game -> myth
0.0,0.0,7.4,7.4,4.9,4.9,default,No noise,0.5034013605442177,baseline_v4_mem3_direct,90.0,58.0,74.0,148.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/game_myth/default/baseline_v4_mem3_direct_020_neutral_anything.json,0.5034013605442177,v4_direct_provider_baseline,1.0,game_myth,Game -> myth
0.0,0.0,6.9,6.9,4.7,4.7,default,No noise,0.48936170212765956,baseline_v4_mem3_direct,65.0,79.0,72.0,144.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/game_myth/default/baseline_v4_mem3_direct_021_neutral_anything.json,0.48936170212765956,v4_direct_provider_baseline,1.0,game_myth,Game -> myth
0.0,0.0,6.6,6.6,4.4,4.4,default,No noise,0.5,baseline_v4_mem3_direct,59.0,79.0,69.0,138.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/game_myth/default/baseline_v4_mem3_direct_022_neutral_anything.json,0.5,v4_direct_provider_baseline,1.0,game_myth,Game -> myth
0.0,0.0,7.3,7.3,4.6,4.6,default,No noise,0.5289855072463768,baseline_v4_mem3_direct,78.0,64.0,71.0,142.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/game_myth/default/baseline_v4_mem3_direct_023_neutral_anything.json,0.5289855072463768,v4_direct_provider_baseline,1.0,game_myth,Game -> myth
0.0,0.0,7.4,7.4,4.7,4.7,default,No noise,0.524822695035461,baseline_v4_mem3_direct,58.0,86.0,72.0,144.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/game_myth/default/baseline_v4_mem3_direct_024_neutral_anything.json,0.524822695035461,v4_direct_provider_baseline,1.0,game_myth,Game -> myth
0.0,0.0,6.3,6.3,4.4,4.4,default,No noise,0.4772727272727273,baseline_v4_mem3_direct,64.0,74.0,69.0,138.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/game_myth/default/baseline_v4_mem3_direct_025_neutral_anything.json,0.4772727272727273,v4_direct_provider_baseline,1.0,game_myth,Game -> myth
0.0,0.0,7.2,7.2,4.7,4.7,default,No noise,0.5106382978723404,baseline_v4_mem3_direct,84.0,60.0,72.0,144.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/game_myth/default/baseline_v4_mem3_direct_026_neutral_anything.json,0.5106382978723404,v4_direct_provider_baseline,1.0,game_myth,Game -> myth
0.0,0.0,6.3,6.3,4.9,4.9,default,No noise,0.42857142857142855,baseline_v4_mem3_direct,87.0,61.0,74.0,148.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/game_myth/default/baseline_v4_mem3_direct_027_neutral_anything.json,0.42857142857142855,v4_direct_provider_baseline,1.0,game_myth,Game -> myth
0.0,0.0,7.2,7.2,4.5,4.5,default,No noise,0.5333333333333333,baseline_v4_mem3_direct,60.0,80.0,70.0,140.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/game_myth/default/baseline_v4_mem3_direct_028_neutral_anything.json,0.5333333333333333,v4_direct_provider_baseline,1.0,game_myth,Game -> myth
0.0,0.0,7.7,7.7,4.7,4.7,default,No noise,0.5460992907801419,baseline_v4_mem3_direct,75.0,69.0,72.0,144.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/game_myth/default/baseline_v4_mem3_direct_029_neutral_anything.json,0.5460992907801419,v4_direct_provider_baseline,1.0,game_myth,Game -> myth
0.0,0.0,6.9,6.9,4.6,4.6,default,No noise,0.5,baseline_v4_mem3_direct,80.0,62.0,71.0,142.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/myth_game/default/baseline_v4_mem3_direct_030_neutral_anything.json,0.5,v4_direct_provider_baseline,1.0,myth_game,Myth -> game
0.0,0.0,6.8,6.8,4.6,4.6,default,No noise,0.4927536231884058,baseline_v4_mem3_direct,69.0,73.0,71.0,142.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/myth_game/default/baseline_v4_mem3_direct_031_neutral_anything.json,0.4927536231884058,v4_direct_provider_baseline,1.0,myth_game,Myth -> game
0.0,0.0,7.2,7.2,4.8,4.8,default,No noise,0.5,baseline_v4_mem3_direct,79.0,67.0,73.0,146.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/myth_game/default/baseline_v4_mem3_direct_032_neutral_anything.json,0.5,v4_direct_provider_baseline,1.0,myth_game,Myth -> game
0.0,0.0,8.4,8.4,4.8,4.8,default,No noise,0.5833333333333334,baseline_v4_mem3_direct,79.0,67.0,73.0,146.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/myth_game/default/baseline_v4_mem3_direct_033_neutral_anything.json,0.5833333333333334,v4_direct_provider_baseline,1.0,myth_game,Myth -> game
0.0,0.0,6.55,6.55,4.5,4.5,default,No noise,0.48518518518518516,baseline_v4_mem3_direct,79.5,60.5,70.0,140.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/myth_game/default/baseline_v4_mem3_direct_034_neutral_anything.json,0.48518518518518516,v4_direct_provider_baseline,1.0,myth_game,Myth -> game
0.0,0.0,5.2,5.2,4.7,4.7,default,No noise,0.36879432624113473,baseline_v4_mem3_direct,68.0,76.0,72.0,144.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/myth_game/default/baseline_v4_mem3_direct_035_neutral_anything.json,0.36879432624113473,v4_direct_provider_baseline,1.0,myth_game,Myth -> game
0.0,0.0,6.9,6.9,4.9,4.9,default,No noise,0.46938775510204084,baseline_v4_mem3_direct,85.0,63.0,74.0,148.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/myth_game/default/baseline_v4_mem3_direct_036_neutral_anything.json,0.46938775510204084,v4_direct_provider_baseline,1.0,myth_game,Myth -> game
0.0,0.0,6.65,6.65,4.7,4.7,default,No noise,0.4716312056737589,baseline_v4_mem3_direct,76.5,67.5,72.0,144.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/myth_game/default/baseline_v4_mem3_direct_037_neutral_anything.json,0.4716312056737589,v4_direct_provider_baseline,1.0,myth_game,Myth -> game
0.0,0.0,7.86,7.86,4.7,4.7,default,No noise,0.5574468085106382,baseline_v4_mem3_direct,64.6,79.4,72.0,144.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/myth_game/default/baseline_v4_mem3_direct_038_neutral_anything.json,0.5574468085106382,v4_direct_provider_baseline,1.0,myth_game,Myth -> game
0.0,0.0,7.0,7.0,4.9,4.9,default,No noise,0.47619047619047616,baseline_v4_mem3_direct,86.0,62.0,74.0,148.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/myth_game/default/baseline_v4_mem3_direct_039_neutral_anything.json,0.47619047619047616,v4_direct_provider_baseline,1.0,myth_game,Myth -> game
0.0,0.0,7.7,7.7,4.7,4.7,default,No noise,0.5460992907801419,baseline_v4_mem3_direct,69.0,75.0,72.0,144.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/myth_game/default/baseline_v4_mem3_direct_040_neutral_anything.json,0.5460992907801419,v4_direct_provider_baseline,1.0,myth_game,Myth -> game
0.0,0.0,6.8,6.8,4.7,4.7,default,No noise,0.48226950354609927,baseline_v4_mem3_direct,76.0,68.0,72.0,144.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/myth_game/default/baseline_v4_mem3_direct_041_neutral_anything.json,0.48226950354609927,v4_direct_provider_baseline,1.0,myth_game,Myth -> game
0.0,0.0,7.2,7.2,4.8,4.8,default,No noise,0.5,baseline_v4_mem3_direct,89.0,57.0,73.0,146.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/myth_game/default/baseline_v4_mem3_direct_042_neutral_anything.json,0.5,v4_direct_provider_baseline,1.0,myth_game,Myth -> game
0.0,0.0,7.5,7.5,4.8,4.8,default,No noise,0.5208333333333334,baseline_v4_mem3_direct,88.0,58.0,73.0,146.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/myth_game/default/baseline_v4_mem3_direct_043_neutral_anything.json,0.5208333333333334,v4_direct_provider_baseline,1.0,myth_game,Myth -> game
0.0,0.0,7.0,7.0,4.7,4.7,default,No noise,0.49645390070921985,baseline_v4_mem3_direct,64.0,80.0,72.0,144.0,default,False,GPT-5-Nano,openai/gpt-5-nano,,none,,none,10,data/json/noise_experiments/v4_direct_provider_baseline/baseline_v4_mem3_direct/gpt-5-nano/myth_game/default/baseline_v4_mem3_direct_044_neutral_anything.json,0.49645390070921985,v4_direct_provider_baseline,1.0,myth_game,Myth -> game
0.0,0.0,4.5,4.5,3.0,3.0,neutral_framing_default,Neutral framing,0.5,neutral_framing_v4_mem3,55.0,55.0,55.0,110.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_neutral/neutral_framing_v4_mem3/claude-sonnet-4.5/game/default/neutral_framing_v4_mem3_045_neutral.json,0.5,v4_direct_provider_neutral,1.0,game,Game only
0.0,0.0,4.95,4.95,3.0,3.0,neutral_framing_default,Neutral framing,0.55,neutral_framing_v4_mem3,54.5,55.5,55.0,110.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_neutral/neutral_framing_v4_mem3/claude-sonnet-4.5/game/default/neutral_framing_v4_mem3_046_neutral.json,0.55,v4_direct_provider_neutral,1.0,game,Game only
0.0,0.0,4.5,4.5,3.0,3.0,neutral_framing_default,Neutral framing,0.5,neutral_framing_v4_mem3,55.0,55.0,55.0,110.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_neutral/neutral_framing_v4_mem3/claude-sonnet-4.5/game/default/neutral_framing_v4_mem3_047_neutral.json,0.5,v4_direct_provider_neutral,1.0,game,Game only
0.0,0.0,4.95,4.95,3.0,3.0,neutral_framing_default,Neutral framing,0.55,neutral_framing_v4_mem3,54.5,55.5,55.0,110.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_neutral/neutral_framing_v4_mem3/claude-sonnet-4.5/game/default/neutral_framing_v4_mem3_048_neutral.json,0.55,v4_direct_provider_neutral,1.0,game,Game only
0.0,0.0,6.9,6.9,4.0,4.0,neutral_framing_default,Neutral framing,0.575,neutral_framing_v4_mem3,64.0,66.0,65.0,130.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_neutral/neutral_framing_v4_mem3/claude-sonnet-4.5/game/default/neutral_framing_v4_mem3_049_neutral.json,0.575,v4_direct_provider_neutral,1.0,game,Game only
0.0,0.0,5.7,5.7,3.0,3.0,neutral_framing_default,Neutral framing,0.6333333333333333,neutral_framing_v4_mem3,54.0,56.0,55.0,110.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_neutral/neutral_framing_v4_mem3/claude-sonnet-4.5/game/default/neutral_framing_v4_mem3_050_neutral.json,0.6333333333333333,v4_direct_provider_neutral,1.0,game,Game only
0.0,0.0,6.75,6.75,3.0,3.0,neutral_framing_default,Neutral framing,0.75,neutral_framing_v4_mem3,52.5,57.5,55.0,110.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_neutral/neutral_framing_v4_mem3/claude-sonnet-4.5/game/default/neutral_framing_v4_mem3_051_neutral.json,0.75,v4_direct_provider_neutral,1.0,game,Game only
0.0,0.0,6.45,6.45,3.0,3.0,neutral_framing_default,Neutral framing,0.7166666666666667,neutral_framing_v4_mem3,53.5,56.5,55.0,110.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_neutral/neutral_framing_v4_mem3/claude-sonnet-4.5/game/default/neutral_framing_v4_mem3_052_neutral.json,0.7166666666666667,v4_direct_provider_neutral,1.0,game,Game only
0.0,0.0,4.95,4.95,3.0,3.0,neutral_framing_default,Neutral framing,0.55,neutral_framing_v4_mem3,54.5,55.5,55.0,110.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_neutral/neutral_framing_v4_mem3/claude-sonnet-4.5/game/default/neutral_framing_v4_mem3_053_neutral.json,0.55,v4_direct_provider_neutral,1.0,game,Game only
0.0,0.0,4.5,4.5,3.0,3.0,neutral_framing_default,Neutral framing,0.5,neutral_framing_v4_mem3,55.0,55.0,55.0,110.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_neutral/neutral_framing_v4_mem3/claude-sonnet-4.5/game/default/neutral_framing_v4_mem3_054_neutral.json,0.5,v4_direct_provider_neutral,1.0,game,Game only
0.0,0.0,6.8,6.8,4.4,4.4,neutral_framing_default,Neutral framing,0.5151515151515151,neutral_framing_v4_mem3,69.0,69.0,69.0,138.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_neutral/neutral_framing_v4_mem3/claude-sonnet-4.5/game/default/neutral_framing_v4_mem3_055_neutral.json,0.5151515151515151,v4_direct_provider_neutral,1.0,game,Game only
0.0,0.0,6.45,6.45,3.8,3.8,neutral_framing_default,Neutral framing,0.5657894736842105,neutral_framing_v4_mem3,61.5,64.5,63.0,126.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_neutral/neutral_framing_v4_mem3/claude-sonnet-4.5/game/default/neutral_framing_v4_mem3_056_neutral.json,0.5657894736842105,v4_direct_provider_neutral,1.0,game,Game only
0.0,0.0,4.9,4.9,3.0,3.0,neutral_framing_default,Neutral framing,0.5444444444444444,neutral_framing_v4_mem3,54.0,56.0,55.0,110.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_neutral/neutral_framing_v4_mem3/claude-sonnet-4.5/game/default/neutral_framing_v4_mem3_057_neutral.json,0.5444444444444444,v4_direct_provider_neutral,1.0,game,Game only
0.0,0.0,5.0,5.0,3.0,3.0,neutral_framing_default,Neutral framing,0.5555555555555556,neutral_framing_v4_mem3,55.0,55.0,55.0,110.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_neutral/neutral_framing_v4_mem3/claude-sonnet-4.5/game/default/neutral_framing_v4_mem3_058_neutral.json,0.5555555555555556,v4_direct_provider_neutral,1.0,game,Game only
0.0,0.0,4.95,4.95,3.0,3.0,neutral_framing_default,Neutral framing,0.55,neutral_framing_v4_mem3,54.5,55.5,55.0,110.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_neutral/neutral_framing_v4_mem3/claude-sonnet-4.5/game/default/neutral_framing_v4_mem3_059_neutral.json,0.55,v4_direct_provider_neutral,1.0,game,Game only
0.0,0.0,4.9,4.9,3.0,3.0,neutral_framing_default,Neutral framing,0.5444444444444444,neutral_framing_v4_mem3,54.0,56.0,55.0,110.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_neutral/neutral_framing_v4_mem3/claude-sonnet-4.5/game_myth/default/neutral_framing_v4_mem3_060_neutral_anything.json,0.5444444444444444,v4_direct_provider_neutral,1.0,game_myth,Game -> myth
0.0,0.0,4.5,4.5,3.0,3.0,neutral_framing_default,Neutral framing,0.5,neutral_framing_v4_mem3,55.0,55.0,55.0,110.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_neutral/neutral_framing_v4_mem3/claude-sonnet-4.5/game_myth/default/neutral_framing_v4_mem3_061_neutral_anything.json,0.5,v4_direct_provider_neutral,1.0,game_myth,Game -> myth
0.0,0.0,4.9,4.9,3.0,3.0,neutral_framing_default,Neutral framing,0.5444444444444444,neutral_framing_v4_mem3,54.0,56.0,55.0,110.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_neutral/neutral_framing_v4_mem3/claude-sonnet-4.5/game_myth/default/neutral_framing_v4_mem3_062_neutral_anything.json,0.5444444444444444,v4_direct_provider_neutral,1.0,game_myth,Game -> myth
0.0,0.0,4.5,4.5,3.0,3.0,neutral_framing_default,Neutral framing,0.5,neutral_framing_v4_mem3,55.0,55.0,55.0,110.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_neutral/neutral_framing_v4_mem3/claude-sonnet-4.5/game_myth/default/neutral_framing_v4_mem3_063_neutral_anything.json,0.5,v4_direct_provider_neutral,1.0,game_myth,Game -> myth
0.0,0.0,6.1,6.1,3.0,3.0,neutral_framing_default,Neutral framing,0.6777777777777778,neutral_framing_v4_mem3,52.0,58.0,55.0,110.0,default,False,Claude Sonnet 4.5,anthropic/claude-sonnet-4.5,,none,,none,10,data/json/noise_experiments/v4_direct_provider_neutral/neutral_framing_v4_mem3/claude-sonnet-4.5/game_myth/default/neutral_framing_v4_mem3_064_neutral_anything.json,0.6777777777777778,v4_direct_provider_neutral,1.0,game_myth,Game -> myth
