version,experiment,model,task_order,noise_condition,noise_label,informed,balance_r10,mean_sent,mean_returned,path
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,myth_game,noisy_positive_5,gpt5nano_partner_myth_injection,False,75.0,5.0,9.700999999999999,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/myth_game/noisy_positive_5/gpt5nano_partner_myth_injection_068_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,myth_game,noisy_positive_5,gpt5nano_partner_myth_injection,False,75.0,5.0,9.974,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/myth_game/noisy_positive_5/gpt5nano_partner_myth_injection_060_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_injection,False,37.91,1.291,1.8539999999999999,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_injection_043_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_injection,False,43.81,1.8810000000000002,1.5350000000000001,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_injection_033_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_injection,False,37.629999999999995,1.263,1.3989999999999998,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_injection_041_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_injection,False,44.35000000000001,1.9349999999999998,0.682,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_injection_039_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_injection,False,44.980000000000004,1.998,1.1709999999999998,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_injection_031_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_injection,False,45.45,2.045,1.6600000000000001,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_injection_037_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_injection,False,39.46000000000001,1.446,0.5529999999999999,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_injection_035_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_injection,False,38.959999999999994,1.3960000000000001,0.732,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_injection_032_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_injection,False,42.82,1.782,1.441,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_injection_042_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_injection,False,39.31,1.4310000000000003,1.287,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_injection_030_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_injection,False,41.36,1.636,1.0710000000000002,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_injection_038_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_injection,False,39.69,1.469,1.184,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_injection_040_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_injection,False,46.150000000000006,2.115,0.706,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_injection_036_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_injection,False,41.620000000000005,1.6619999999999997,0.45499999999999996,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_injection_044_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_negative_5,gpt5nano_partner_myth_injection,False,35.779999999999994,1.078,0.631,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_negative_5/gpt5nano_partner_myth_injection_034_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_injection,False,68.0,4.3,12.9,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_injection_055_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_injection,False,71.0,4.6,13.8,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_injection_057_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_injection,False,60.0,3.5,10.5,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_injection_049_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_injection,False,69.0,4.4,13.2,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_injection_059_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_injection,False,61.0,3.6,10.8,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_injection_047_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_injection,False,73.0,4.8,14.4,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_injection_051_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_injection,False,70.0,4.5,13.5,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_injection_045_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_injection,False,68.0,4.3,12.9,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_injection_053_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_injection,False,67.0,4.2,12.6,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_injection_054_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_injection,False,70.0,4.5,13.5,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_injection_048_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_injection,False,67.0,4.2,12.6,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_injection_056_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_injection,False,69.0,4.4,13.2,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_injection_050_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_injection,False,68.0,4.3,12.9,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_injection_046_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_injection,False,70.0,4.5,13.5,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_injection_058_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_injection,False,71.0,4.6,13.8,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_injection_052_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_positive_5_informed,gpt5nano_partner_myth_injection,True,73.89,4.889,9.474999999999998,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_positive_5_informed/gpt5nano_partner_myth_injection_017_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_positive_5_informed,gpt5nano_partner_myth_injection,True,75.0,5.0,10.494000000000002,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_positive_5_informed/gpt5nano_partner_myth_injection_025_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_positive_5_informed,gpt5nano_partner_myth_injection,True,75.0,5.0,10.254,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_positive_5_informed/gpt5nano_partner_myth_injection_015_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_positive_5_informed,gpt5nano_partner_myth_injection,True,75.0,5.0,9.034,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_positive_5_informed/gpt5nano_partner_myth_injection_027_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_positive_5_informed,gpt5nano_partner_myth_injection,True,74.06,4.906000000000001,9.031,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_positive_5_informed/gpt5nano_partner_myth_injection_021_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_positive_5_informed,gpt5nano_partner_myth_injection,True,75.0,5.0,9.635,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_positive_5_informed/gpt5nano_partner_myth_injection_029_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_positive_5_informed,gpt5nano_partner_myth_injection,True,75.0,5.0,9.168000000000001,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_positive_5_informed/gpt5nano_partner_myth_injection_023_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_positive_5_informed,gpt5nano_partner_myth_injection,True,75.0,5.0,9.024,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_positive_5_informed/gpt5nano_partner_myth_injection_019_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_positive_5_informed,gpt5nano_partner_myth_injection,True,73.47999999999999,4.848000000000001,9.623,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_positive_5_informed/gpt5nano_partner_myth_injection_024_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_positive_5_informed,gpt5nano_partner_myth_injection,True,73.81,4.881,9.763,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_positive_5_informed/gpt5nano_partner_myth_injection_016_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_positive_5_informed,gpt5nano_partner_myth_injection,True,75.0,5.0,11.864,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_positive_5_informed/gpt5nano_partner_myth_injection_026_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_positive_5_informed,gpt5nano_partner_myth_injection,True,75.0,5.0,9.690000000000001,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_positive_5_informed/gpt5nano_partner_myth_injection_028_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_positive_5_informed,gpt5nano_partner_myth_injection,True,75.0,5.0,9.514000000000001,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_positive_5_informed/gpt5nano_partner_myth_injection_020_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_positive_5_informed,gpt5nano_partner_myth_injection,True,75.0,5.0,9.095,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_positive_5_informed/gpt5nano_partner_myth_injection_022_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_positive_5_informed,gpt5nano_partner_myth_injection,True,74.8,4.9799999999999995,9.757,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_positive_5_informed/gpt5nano_partner_myth_injection_018_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_positive_5,gpt5nano_partner_myth_injection,False,73.00999999999999,4.801,9.241,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_positive_5/gpt5nano_partner_myth_injection_001_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_positive_5,gpt5nano_partner_myth_injection,False,74.28999999999999,4.929,10.199,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_positive_5/gpt5nano_partner_myth_injection_009_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_positive_5,gpt5nano_partner_myth_injection,False,73.69,4.869,11.58,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_positive_5/gpt5nano_partner_myth_injection_003_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_positive_5,gpt5nano_partner_myth_injection,False,75.0,5.0,9.028,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_positive_5/gpt5nano_partner_myth_injection_013_neutral_anything.json
v4_direct_provider_A1_partner_myth,gpt5nano_partner_myth_injection,gpt-5-nano,game_myth,noisy_positive_5,gpt5nano_partner_myth_injection,False,74.72,4.9719999999999995,10.148000000000001,noise_experiments/v4_direct_provider_A1_partner_myth/gpt5nano_partner_myth_injection/gpt-5-nano/game_myth/noisy_positive_5/gpt5nano_partner_myth_injection_005_neutral_anything.json
