condition,arm,run,round,agent,word_count,role_frame_hits,action_hits,exchange_hits,has_role_frame,has_action,has_exchange,text_preview
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_026_neutral_rep06_myth_game_directive_anything.json,4,Agent_1,224,2,6,9,True,True,True,"Myth: The Bridge of Tripled Gifts hummed with new energy as dawn broke on the third crossing. The traveler who had twice dared the void stood again at the edge, coins warm in their palm. They had learned much. The first "
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_026_neutral_rep06_myth_game_directive_anything.json,5,Agent_1,218,0,7,9,False,True,True,"Myth: The Bridge of Tripled Gifts stood as the fourth dawn broke, but the mist had thickened. The traveler who had twice cast all five coins into the void stood trembling, not with hope, but with recognition. The first c"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_026_neutral_rep06_myth_game_directive_anything.json,5,Agent_2,218,0,5,8,False,True,True,"Myth: The fourth crossing arrived with winter's first breath, and the original traveler stood once more at the bridge's beginning. They held their five coins, feeling the weight of memory. They had started with reckless "
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_026_neutral_rep06_myth_game_directive_anything.json,6,Agent_2,224,1,5,4,True,True,True,"Myth: The fifth crossing came shrouded in fog so thick the opposite shore vanished completely. The traveler stood as receiver, watching the mist swirl with dread building in their chest. They had offered four coins the p"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_026_neutral_rep06_myth_game_directive_anything.json,6,Agent_1,226,0,8,8,False,True,True,"Myth: The fifth dawn found the traveler standing at the bridge's edge, holding back two coins for the first time. The journey had been long and instructive. They remembered casting all five coins twice—bold acts of faith"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_026_neutral_rep06_myth_game_directive_anything.json,7,Agent_1,223,1,4,8,True,True,True,"Myth: The sixth crossing arrived in near-darkness. The traveler, now receiver again, caught barely one coin sailing through the fog—the smallest offering yet. The bridge groaned under the weight of mutual disappointment."
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_026_neutral_rep06_myth_game_directive_anything.json,7,Agent_2,231,0,6,4,False,True,True,"Myth: The sixth crossing arrived with the traveler clutching half their coins. Five remained, but only two and a half moved toward the edge. The fog still swirled, thick with misunderstanding. The traveler understood now"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_026_neutral_rep06_myth_game_directive_anything.json,8,Agent_2,234,1,5,5,True,True,True,"Myth: The seventh crossing never happened. The bridge was gone. The traveler stood at the edge where wood once connected shore to shore, and found only void. They'd sent half their coins in hope—*can we meet halfway?*—an"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_026_neutral_rep06_myth_game_directive_anything.json,8,Agent_1,235,1,5,4,True,True,True,"Myth: The seventh crossing found the traveler sender again, holding three coins. Not the bold five of opening rounds, not the desperate fragments of full collapse. Three coins—a strange number, neither full trust nor com"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_026_neutral_rep06_myth_game_directive_anything.json,9,Agent_1,224,1,7,3,True,True,True,"Myth: The eighth crossing arrived in emptiness. The traveler, receiver now, watched voids cross voids. After sending three coins in search of middle ground, they'd seen nothing return. Now nothing arrived. The arithmetic"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_026_neutral_rep06_myth_game_directive_anything.json,9,Agent_2,227,1,6,2,True,True,True,"Myth: The eighth crossing arrived with five coins clutched tight, and the traveler sent none. The fog had become absolute. Their partner's myth spoke of sending three coins forward—""neither full trust nor complete withdr"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_026_neutral_rep06_myth_game_directive_anything.json,10,Agent_2,214,1,3,3,True,True,True,"Myth: The ninth crossing brought the traveler full circle to receiver, and zero arrived again. Zero coins to hold, zero to return. The mathematics were absolute now, leaving no room for decision or meaning. But something"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_026_neutral_rep06_myth_game_directive_anything.json,10,Agent_1,231,2,8,2,True,True,True,"Myth: The ninth crossing found the traveler sender once more, holding five coins and releasing none. Zero sailed across the void to match the zero that had arrived last round. The traveler studied their partner's latest "
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_027_neutral_rep07_myth_game_directive_anything.json,1,Agent_1,206,0,9,8,False,True,True,"# The Myth of the Echo Springs In ancient times, there existed magical springs in a valley between two villages. When a traveler from the West poured water into the spring, it would flow triple-fold to the East. The East"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_027_neutral_rep07_myth_game_directive_anything.json,1,Agent_2,211,0,6,5,False,True,True,"# The Myth of the Echo Valley In ancient times, two villages stood on opposite sides of a misty valley. The mist distorted all sounds that crossed between them. One village had abundant grain but little water. The other "
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_027_neutral_rep07_myth_game_directive_anything.json,2,Agent_2,209,0,6,3,False,True,True,"Myth: In the age before memory, the Echo Valley lay silent between two villages. Neither knew the other's heart. On the first dawn of connection, the Grain Village faced a choice. Would they risk their harvest crossing t"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_027_neutral_rep07_myth_game_directive_anything.json,2,Agent_1,208,0,6,2,False,True,True,"Myth: In the time before memory, there lived a Weaver who discovered a bridge of silver threads spanning a chasm shrouded in fog. An ancient tablet read: ""What you cast across returns transformed—threefold in the crossin"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_027_neutral_rep07_myth_game_directive_anything.json,3,Agent_1,235,0,9,5,False,True,True,"Myth: The Weaver cast three spools and received threads in return—fewer than sent, but enough to continue. The fog had done its work on both sides, each uncertain of what the other truly offered. The second crossing brou"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_027_neutral_rep07_myth_game_directive_anything.json,3,Agent_2,212,0,3,9,False,True,True,"Myth: When spring arrived, the Echo Valley awakened again. But now the Water Village stood at the crossroads, preparing their turn to send. ""Remember,"" said their eldest, ""how the Grain Village risked half their stores w"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_027_neutral_rep07_myth_game_directive_anything.json,4,Agent_2,223,0,7,9,False,True,True,"Myth: The third season brought storm clouds to Echo Valley. The Water Village awaited the return exchange, but when dawn broke, something had changed. Almost nothing came back. Where they had sent abundant waters threefo"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_027_neutral_rep07_myth_game_directive_anything.json,4,Agent_1,219,0,6,2,False,True,True,"Myth: Three times the Weaver stood at the chasm's edge, and three times the fog whispered different stories. The first crossing: she sent three spools boldly, received threads back—a beginning. The second crossing: a sin"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_027_neutral_rep07_myth_game_directive_anything.json,5,Agent_1,209,0,7,6,False,True,True,"Myth: Four crossings now, and the Weaver understood what the fog could not hide. First: she sent three spools, received threads in return. Hope. Second: one spool arrived; she returned generously anyway, believing the fo"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_027_neutral_rep07_myth_game_directive_anything.json,5,Agent_2,218,0,3,8,False,True,True,"Myth: The fourth season arrived with neither sun nor storm. The Water Village gathered at the bridge, measuring their vessels carefully. ""We cannot return to blind faith,"" said one elder, remembering the drought that fol"
"Negative U(0,2) (Informed)",myth_game_directive,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_027_neutral_rep07_myth_game_directive_anything.json,6,Agent_2,231,0,9,8,False,True,True,"Myth: The fifth season brought only emptiness to Echo Valley. The Water Village stood at the bridge, but there was nothing to receive, nothing to return. They looked back at their choices: they had tried measured trust i"
